"Time","Temp","ECG Qual","Belt Qual","EDR Qual","Imp Qual","PWI Conf","ECG HR","EDR BR","Belt BR","Imp BR","HR consist","BR consist","Core Serial","CoreTemp","Vbat","Body Pos","Motion","SpO2","Nonin HR","HFS 1","HFS 2","HFS Therm"
2533,32.9,80,100,100,-1,86,191.2,45.6,22.1,-1,74,90,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2538,32.9,97,100,100,-1,84,191,49,21.1,-1,67,90,66,0,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2543,32.9,97,100,100,-1,84,122,49,21.1,-1,67,90,66,0,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2548,32.9,97,100,100,-1,84,161.5,49,21.1,-1,67,90,66,0,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2553,33,90,100,100,-1,82,152.7,47.2,22.2,-1,58,90,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2558,33,90,100,100,-1,82,155.1,47.2,22.2,-1,58,90,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2563,33,90,100,100,-1,82,172.2,47.2,22.2,-1,58,90,66,37.15,456," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2568,32.9,100,91,100,-1,77,174.3,53.9,22.4,-1,65,81,66,37.16,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2573,32.9,100,91,100,-1,77,130.2,53.9,22.4,-1,65,81,66,37.16,455," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2578,32.9,100,91,100,-1,77,132.9,53.9,22.4,-1,65,81,66,37.16,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2583,32.9,75,90,100,-1,76,141,53.6,22.9,-1,62,81,66,37.16,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2588,32.9,75,90,100,-1,76,122.2,53.6,22.9,-1,62,81,66,37.16,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2593,32.9,75,90,100,-1,76,145.5,53.6,22.9,-1,62,81,66,37.16,455," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2598,33,80,87,100,-1,75,171.1,50.2,25,-1,68,78,66,37.16,456," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2603,33,80,87,100,-1,75,149.3,50.2,25,-1,68,78,66,37.16,456," UNKNOWN"," STATIONARY",0,0,-1001,-1001,0
2608,33,80,87,100,-1,75,186.1,50.2,25,-1,68,78,66,37.16,456," PRONE"," STATIONARY",0,0,-1001,-1001,0
2613,33,86,88,100,-1,75,148.5,52.2,25.3,-1,66,79,66,37.16,456," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2618,33,86,88,100,-1,75,147.8,52.2,25.3,-1,66,79,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2623,33,86,88,100,-1,75,163.4,52.2,25.3,-1,66,79,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2628,33,100,88,100,-1,76,141.3,49.8,26.7,-1,68,79,66,37.16,454," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2633,33,100,88,100,-1,76,146.1,49.8,26.7,-1,68,79,66,37.16,454," PRONE"," STATIONARY",0,0,-1001,-1001,0
2638,33,100,88,100,-1,76,109,49.8,26.7,-1,68,79,66,37.16,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2643,33,84,93,100,-1,79,152,49.7,26.2,-1,67,83,66,37.16,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2648,33,84,93,100,-1,79,147.4,49.7,26.2,-1,67,83,66,37.16,454," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2653,33,84,93,100,-1,79,133.1,49.7,26.2,-1,67,83,66,37.16,454," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2658,33,95,92,100,-1,78,176.7,52,27.7,-1,68,82,66,37.16,456," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2663,33,95,92,100,-1,78,133.2,52,27.7,-1,68,82,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2668,33,95,92,100,-1,78,129,52,27.7,-1,68,82,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2673,33,80,93,100,-1,78,121.1,47.3,24.7,-1,66,83,66,37.17,456," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2678,33,80,93,100,-1,78,118,47.3,24.7,-1,66,83,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2683,33,80,93,100,-1,78,169.4,47.3,24.7,-1,66,83,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2688,33,85,84,100,-1,73,161.4,47.4,24.2,-1,70,75,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2693,33,85,84,100,-1,73,134.3,47.4,24.2,-1,70,75,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2698,33,85,84,100,-1,73,103.1,47.4,24.2,-1,70,75,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2703,33,88,79,100,-1,71,121,44.8,21.4,-1,73,71,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2708,33,88,79,100,-1,71,117.6,44.8,21.4,-1,73,71,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2713,33,84,65,100,-1,63,182.2,43.9,19.7,-1,72,58,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2718,33,84,65,100,-1,63,95.3,43.9,19.7,-1,72,58,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2723,33,84,65,100,-1,63,154.3,43.9,19.7,-1,72,58,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2728,33,84,65,100,-1,63,204.2,43.9,19.7,-1,72,58,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2733,33,93,65,100,-1,59,180.7,51,20.2,-1,63,58,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2738,33,93,65,100,-1,59,90.5,51,20.2,-1,63,58,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2743,33,93,65,100,-1,59,177.4,51,20.2,-1,63,58,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2748,33,97,85,100,-1,70,219,54.5,19.6,-1,53,76,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2753,33,97,85,100,-1,70,143.6,54.5,19.6,-1,53,76,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2758,33,92,96,100,-1,78,166.4,61,19.2,-1,56,86,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2763,33,92,96,100,-1,78,148.6,61,19.2,-1,56,86,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2768,33,92,96,100,-1,78,126.9,61,19.2,-1,56,86,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2773,33,92,96,100,-1,78,146,61,19.2,-1,56,86,66,37.17,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2778,33.1,87,100,100,-1,83,141.1,62.4,17,-1,63,90,66,37.17,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2783,33.1,87,100,100,-1,83,102.8,62.4,17,-1,63,90,66,37.17,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2788,33.1,87,100,100,-1,83,129.8,62.4,17,-1,63,90,66,37.17,457," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2793,33,75,92,100,-1,76,157.7,57.3,16.7,-1,60,82,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2798,33,75,92,100,-1,76,130.7,57.3,16.7,-1,60,82,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2803,33,75,92,100,-1,76,166.2,57.3,16.7,-1,60,82,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2808,33.1,97,88,100,-1,74,205.1,56.7,17.7,-1,62,79,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2813,33.1,97,88,100,-1,74,119.7,56.7,17.7,-1,62,79,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2818,33.1,97,88,100,-1,74,166.9,56.7,17.7,-1,62,79,66,37.16,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2823,33.1,97,88,100,-1,74,166.2,57.8,18.7,-1,59,79,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2828,33.1,97,88,100,-1,74,97,57.8,18.7,-1,59,79,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2833,33.1,97,88,100,-1,74,149.9,57.8,18.7,-1,59,79,66,37.15,456," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2838,33.1,94,89,100,-1,74,189,56.8,19.6,-1,58,80,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2843,33.1,94,89,100,-1,74,116.7,56.8,19.6,-1,58,80,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2848,33.1,94,89,100,-1,74,105,56.8,19.6,-1,58,80,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2853,33.1,88,100,100,-1,83,162.2,54.9,19.9,-1,62,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2858,33.1,88,100,100,-1,83,95.3,54.9,19.9,-1,62,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2863,33.1,88,100,100,-1,83,94.1,54.9,19.9,-1,62,90,66,37.15,455," UPRIGHT"," STATIONARY",0,0,-1001,-1001,0
2868,33.1,79,97,100,-1,82,149.1,47.9,20.6,-1,68,87,66,37.16,452," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2873,33.1,79,97,100,-1,82,192.6,47.9,20.6,-1,68,87,66,37.16,452," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2878,33.1,79,97,100,-1,82,206.8,47.9,20.6,-1,68,87,66,37.16,452," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
2883,33.1,100,89,100,-1,76,173.4,51.3,22.3,-1,67,80,66,37.16,452," UPRIGHT"," MOVING SLOWLY",0,0,-1001,-1001,0
