subnum,trial,baseImage,stimCode,type,probeCond,probe,x,y,probeFile,clickResp,corr,time1,time2,responsetime,size,Centrality
222,18,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,334178,335925,1747,92,236
222,19,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,343347,344756,1409,237,317
222,20,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,350010,351156,1146,92,236
222,21,i294,120,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,354914,356124,1210,238,353
222,22,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,0,1,359970,361092,1122,155,283
222,23,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,364786,365268,482,172,143
222,24,i9,103,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,369458,370092,634,92,236
222,25,i9,3,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,373362,374444,1082,92,236
222,26,i294,20,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,381049,382299,1250,238,353
222,27,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,385585,386524,939,259,345
222,28,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,390497,391460,963,238,353
222,29,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,394008,395243,1235,80,259
222,30,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,401545,402699,1154,161,389
222,31,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,408944,410355,1411,80,259
222,32,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,413496,414259,763,237,317
222,33,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,416944,417139,195,161,389
222,34,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,421225,421867,642,104,54
222,35,i264,120,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,424760,426218,1458,172,143
222,36,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,0,1,429280,430370,1090,238,353
222,37,i264,100,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,432680,433595,915,161,389
222,38,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,436824,437491,667,104,54
222,39,i9,23,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,439960,440930,970,80,259
222,40,i264,120,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,445832,448090,2258,155,283
222,41,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,451960,452953,993,238,353
222,42,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,0,1,455735,456617,882,172,143
222,43,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,459183,459865,682,259,345
222,44,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,462335,462994,659,155,283
222,45,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,465263,466130,867,237,317
223,1,i9,23,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,266304,267219,915,104,54
223,2,i264,120,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,275608,278802,3194,155,283
223,3,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,281592,282538,946,172,143
223,4,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,1,0,286136,288114,1978,155,283
223,5,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,292983,293729,746,92,236
223,6,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,1,0,296831,298082,1251,80,259
223,7,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,1,0,302183,303105,922,259,345
223,8,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,1,0,307646,311017,3371,172,143
223,9,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,314190,314945,755,237,317
223,10,i294,23,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,322206,323729,1523,259,345
223,11,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,328654,329594,940,237,317
223,12,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,1,0,333078,336593,3515,161,389
223,13,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,1,0,340494,341216,722,238,353
223,14,i9,120,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,344246,345224,978,92,236
223,15,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,1,0,347462,348512,1050,172,143
223,16,i9,3,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,362109,367880,5771,92,236
223,17,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,372557,373655,1098,161,389
223,18,i9,100,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,376701,378343,1642,80,259
223,19,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,381869,382552,683,104,54
223,20,i264,3,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,385629,386767,1138,155,283
223,21,i294,3,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,390189,391519,1330,237,317
223,22,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,395677,396751,1074,104,54
223,23,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,399261,400630,1369,104,54
223,24,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,402932,404150,1218,238,353
223,25,i294,20,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,0,1,406844,408231,1387,259,345
223,26,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,0,0,410773,411983,1210,155,283
223,27,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,415244,416103,859,80,259
223,28,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,1,0,418700,420054,1354,238,353
223,29,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,0,0,422228,423286,1058,80,259
223,30,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,427228,429086,1858,161,389
223,31,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,431540,432534,994,237,317
223,32,i294,23,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,0,0,434403,437214,2811,237,317
223,33,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,439403,440238,835,92,236
223,34,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,442732,443382,650,259,345
223,35,i264,23,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,445412,446454,1042,172,143
223,36,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,0,0,449427,450477,1050,259,345
223,37,i264,3,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,452971,453629,658,172,143
223,38,i9,103,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,455899,457382,1483,80,259
223,39,i9,100,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,459979,460958,979,104,54
223,40,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,463427,464885,1458,92,236
223,41,i294,103,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,467618,468621,1003,238,353
223,42,i264,103,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,472075,473533,1458,161,389
223,43,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,1,0,478898,480068,1170,155,283
223,44,i294,20,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,1,0,482650,483709,1059,238,353
223,45,i264,100,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,486162,487605,1443,161,389
224,1,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,72615,82680,10065,237,317
224,2,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,0,1,101439,103912,2473,238,353
224,3,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,120757,126119,5362,80,259
224,4,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,143500,145070,1570,92,236
224,5,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,149844,151631,1787,92,236
224,6,i294,23,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,155805,164310,8505,259,345
224,7,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,177277,180422,3145,161,389
224,8,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,185156,187661,2505,80,259
224,9,i294,20,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,0,1,195411,200774,5363,259,345
224,10,i264,3,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,207051,212061,5010,155,283
224,11,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,218730,220484,1754,238,353
224,12,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,0,1,224314,226261,1947,155,283
224,13,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,232163,234253,2090,259,345
224,14,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,0,1,237306,239524,2218,155,283
224,15,i264,100,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,245090,250981,5891,161,389
224,16,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,256786,257660,874,104,54
224,17,i9,103,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,260178,261692,1514,92,236
224,18,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,264418,265883,1465,155,283
224,19,i294,120,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,270849,275916,5067,237,317
224,20,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,282049,283539,1490,161,389
224,21,i294,100,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,288873,291539,2666,237,317
224,22,i264,100,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,295033,296106,1073,172,143
224,23,i264,103,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,298825,302051,3226,161,389
224,24,i264,120,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,304937,308379,3442,155,283
224,25,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,312969,318522,5553,237,317
224,26,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,323528,324827,1299,259,345
224,27,i9,3,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,327856,328970,1114,104,54
224,28,i294,120,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,333312,335338,2026,238,353
224,29,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,338424,339898,1474,172,143
224,30,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,0,1,342408,343865,1457,172,143
224,31,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,346303,347209,906,92,236
224,32,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,349623,350738,1115,161,389
224,33,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,353151,354130,979,80,259
224,34,i9,20,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,356592,357954,1362,80,259
224,35,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,366679,369305,2626,259,345
224,36,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,371807,372801,994,172,143
224,37,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,377286,378833,1547,237,317
224,38,i9,23,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,381575,382217,642,104,54
224,39,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,385143,386257,1114,238,353
224,40,i9,103,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,388775,389769,994,80,259
224,41,i9,3,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,392414,393360,946,92,236
224,42,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,395758,396592,834,104,54
224,43,i264,120,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,398846,399576,730,172,143
224,44,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,402398,403105,707,104,54
224,45,i294,3,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,409749,410752,1003,238,353
225,1,i264,120,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,92251,94325,2074,172,143
225,2,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,0,1,99034,102909,3875,80,259
225,3,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,111442,112884,1442,237,317
225,4,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,116746,117877,1131,155,283
225,5,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,121427,123796,2369,92,236
225,6,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,0,1,135154,137707,2553,155,283
225,7,i264,23,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,145241,151516,6275,161,389
225,8,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,160585,164491,3906,104,54
225,9,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,175857,184275,8418,238,353
225,10,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,196024,197787,1763,238,353
225,11,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,203920,204914,994,80,259
225,12,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,0,1,208288,209562,1274,172,143
225,13,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,214552,216162,1610,161,389
225,14,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,218959,220546,1587,161,389
225,15,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,225911,227082,1171,92,236
225,16,i9,23,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,230256,231346,1090,104,54
225,17,i294,100,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,241295,242593,1298,237,317
225,18,i264,103,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,246599,247929,1330,155,283
225,19,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,0,1,251622,252945,1323,155,283
225,20,i294,120,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,256311,258289,1978,237,317
225,21,i264,20,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,261223,262120,897,161,389
225,22,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,272678,273705,1027,259,345
225,23,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,276311,277712,1401,259,345
225,24,i294,100,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,0,1,281446,283128,1682,259,345
225,25,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,288214,289136,922,172,143
225,26,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,293574,294592,1018,237,317
225,27,i294,103,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,297413,298520,1107,259,345
225,28,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,301414,301968,554,237,317
225,29,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,304341,305296,955,172,143
225,30,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,307606,308639,1033,161,389
225,31,i294,3,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,311909,313167,1258,238,353
225,32,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,315413,316559,1146,92,236
225,33,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,0,1,320085,321672,1587,238,353
225,34,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,324221,325080,859,104,54
225,35,i9,103,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,327188,328319,1131,80,259
225,36,i9,100,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,330956,331775,819,104,54
225,37,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,334781,336271,1490,259,345
225,38,i9,120,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,338820,339895,1075,92,236
225,39,i294,103,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,342428,344903,2475,238,353
225,40,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,346996,347839,843,80,259
225,41,i9,100,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,351037,352047,1010,80,259
225,42,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,354372,355686,1314,104,54
225,43,i9,3,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,358228,359078,850,92,236
225,44,i264,3,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,361436,362206,770,172,143
225,45,i264,20,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,364428,366086,1658,155,283
226,1,i264,100,PRESENT,4,1,-264,103,Stimuli/Probes/i264-1.png,1,1,100294,126617,26323,155,283
226,2,i9,103,PRESENT,5,3,248,74,Stimuli/Probes/i9-3.png,1,1,146853,147888,1035,80,259
226,3,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,1,0,151414,152336,922,238,353
226,4,i264,23,ABSENT,3,1,-264,103,Stimuli/Probes/i264-1.png,1,0,155004,155808,804,155,283
226,5,i264,103,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,158421,159191,770,155,283
226,6,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,1,0,161565,162279,714,104,54
226,7,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,1,0,164933,165455,522,161,389
226,8,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,168069,169671,1602,104,54
226,9,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,172748,173439,691,259,345
226,10,i9,103,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,176613,177247,634,92,236
226,11,i294,103,ABSENT,3,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,179516,179999,483,237,317
226,12,i9,120,ABSENT,3,3,248,74,Stimuli/Probes/i9-3.png,1,0,182173,182887,714,80,259
226,13,i264,23,PRESENT,5,2,26,141,Stimuli/Probes/i264-2.png,1,1,191348,192022,674,172,143
226,14,i264,3,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,1,0,194540,195127,587,155,283
226,15,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,199173,199823,650,80,259
226,16,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,202476,203142,666,161,389
226,17,i294,20,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,1,0,205244,206206,962,238,353
226,18,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,0,1,209428,210406,978,155,283
226,19,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,212884,213638,754,92,236
226,20,i294,120,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,216148,217278,1130,237,317
226,21,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,220396,220450,54,172,143
226,22,i264,23,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,224963,225958,995,161,389
226,23,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,228388,228918,530,161,389
226,24,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,233372,234366,994,238,353
226,25,i264,103,ABSENT,3,2,26,141,Stimuli/Probes/i264-2.png,0,1,237195,237893,698,172,143
226,26,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,1,1,244043,244878,835,92,236
226,27,i9,100,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,247507,248038,531,80,259
226,28,i264,20,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,252131,252821,690,161,389
226,29,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,257243,258077,834,80,259
226,30,i9,3,ABSENT,2,1,-234,30,Stimuli/Probes/i9-1.png,0,1,261611,262677,1066,92,236
226,31,i9,3,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,265627,266293,666,104,54
226,32,i294,100,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,1,0,268475,269133,658,259,345
226,33,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,271219,272141,922,238,353
226,34,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,0,0,274578,275173,595,237,317
226,35,i264,100,ABSENT,2,2,26,141,Stimuli/Probes/i264-2.png,0,1,277627,278349,722,172,143
226,36,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,280611,281172,561,104,54
226,37,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,283266,284732,1466,259,345
226,38,i294,103,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,287123,288133,1010,259,345
226,39,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,290474,291109,635,259,345
226,40,i294,103,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,293347,294197,850,238,353
226,41,i9,23,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,296170,297052,882,104,54
226,42,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,1,0,299706,300388,682,92,236
226,43,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,302002,302548,546,172,143
226,44,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,304955,306268,1313,237,317
226,45,i294,100,ABSENT,2,2,-237,-211,Stimuli/Probes/i294-2.png,1,0,310098,310787,689,237,317
227,1,i9,120,PRESENT,5,2,30,45,Stimuli/Probes/i9-2.png,1,1,112097,120850,8753,104,54
227,2,i294,3,PRESENT,4,3,310,152,Stimuli/Probes/i294-3.png,1,1,133816,135570,1754,259,345
227,3,i9,23,ABSENT,3,1,-234,30,Stimuli/Probes/i9-1.png,0,1,142224,143082,858,92,236
227,4,i9,120,PRESENT,5,1,-234,30,Stimuli/Probes/i9-1.png,1,1,148791,150233,1442,92,236
227,5,i264,0,ABSENT,1,2,26,141,Stimuli/Probes/i264-2.png,0,1,155375,160753,5378,172,143
227,6,i9,100,ABSENT,2,2,30,45,Stimuli/Probes/i9-2.png,0,1,165743,167169,1426,104,54
227,7,i264,20,PRESENT,4,2,26,141,Stimuli/Probes/i264-2.png,1,1,173855,175529,1674,172,143
227,8,i264,3,PRESENT,4,3,389,-8,Stimuli/Probes/i264-3.png,1,1,182511,183753,1242,161,389
227,9,i9,103,ABSENT,3,2,30,45,Stimuli/Probes/i9-2.png,0,1,187511,188432,921,104,54
227,10,i264,23,PRESENT,5,3,389,-8,Stimuli/Probes/i264-3.png,1,1,192686,193744,1058,161,389
227,11,i294,120,PRESENT,5,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,196782,197953,1171,237,317
227,12,i264,0,ABSENT,1,3,389,-8,Stimuli/Probes/i264-3.png,0,1,201758,203000,1242,161,389
227,13,i264,0,ABSENT,1,1,-264,103,Stimuli/Probes/i264-1.png,0,1,206061,207368,1307,155,283
227,14,i294,100,PRESENT,4,1,-239,260,Stimuli/Probes/i294-1.png,1,1,210158,212080,1922,238,353
227,15,i294,20,PRESENT,4,2,-237,-211,Stimuli/Probes/i294-2.png,1,1,215318,216720,1402,237,317
227,16,i294,100,ABSENT,2,3,310,152,Stimuli/Probes/i294-3.png,0,1,220214,221520,1306,259,345
227,17,i9,3,PRESENT,4,3,248,74,Stimuli/Probes/i9-3.png,1,1,224261,225080,819,80,259
227,18,i9,20,ABSENT,2,3,248,74,Stimuli/Probes/i9-3.png,0,1,227374,228416,1042,80,259
227,19,i294,0,ABSENT,1,3,310,152,Stimuli/Probes/i294-3.png,0,1,231359,232464,1105,259,345
227,20,i9,20,PRESENT,4,2,30,45,Stimuli/Probes/i9-2.png,1,1,235757,236495,738,104,54
227,21,i294,3,ABSENT,2,1,-239,260,Stimuli/Probes/i294-1.png,0,1,241477,242207,730,238,353
227,22,i264,20,ABSENT,2,1,-264,103,Stimuli/Probes/i264-1.png,0,1,244533,245112,579,155,283
227,23,i264,120,ABSENT,3,3,389,-8,Stimuli/Probes/i264-3.png,0,1,247133,248072,939,161,389
227,24,i294,23,PRESENT,5,3,310,152,Stimuli/Probes/i294-3.png,1,1,250366,251568,1202,259,345
227,25,i9,0,ABSENT,1,1,-234,30,Stimuli/Probes/i9-1.png,0,1,255029,255855,826,92,236
227,26,i294,0,ABSENT,1,2,-237,-211,Stimuli/Probes/i294-2.png,0,1,258252,258967,715,237,317
227,27,i9,0,ABSENT,1,2,30,45,Stimuli/Probes/i9-2.png,0,1,261125,261815,690,104,54
227,28,i264,103,PRESENT,5,1,-264,103,Stimuli/Probes/i264-1.png,1,1,265493,268078,2585,155,283
227,29,i294,103,PRESENT,5,1,-239,260,Stimuli/Probes/i294-1.png,1,1,274253,275495,1242,238,353
227,30,i264,20,ABSENT,2,3,389,-8,Stimuli/Probes/i264-3.png,0,1,278717,279847,1130,161,389
227,31,i9,100,PRESENT,4,1,-234,30,Stimuli/Probes/i9-1.png,0,0,282012,283422,1410,92,236
227,32,i9,0,ABSENT,1,3,248,74,Stimuli/Probes/i9-3.png,0,1,285452,286062,610,80,259
227,33,i294,0,ABSENT,1,1,-239,260,Stimuli/Probes/i294-1.png,0,1,288116,288886,770,238,353
227,34,i294,120,ABSENT,3,3,310,152,Stimuli/Probes/i294-3.png,0,1,291012,292247,1235,259,345
227,35,i294,23,ABSENT,3,1,-239,260,Stimuli/Probes/i294-1.png,1,0,294740,295671,931,238,353
